Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,region,technology,cluster,Cap_Size,minimum_load_mw,Heat_Rate_MMBTU_per_MWh,Fixed_OM_Cost_per_MWyr,Var_OM_Cost_per_MWh,Min_Power,num_units,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,fixed_o_m_mw_std,capacity_factor,unmodified_cap_size,Start_Fuel_MMBTU_per_MW,Fuel,Start_Cost_per_MW,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,spur_miles,spur_capex,spur_inv_mwyr,plant_inv_cost_mwyr,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,Reg_Max,Rsv_Max,gen_energy_source,gen_is_baseload,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_type,Model
DE1_natural_gas_fired_combined_cycle_1,1,0,1,388.0,DE1,Natural Gas Fired Combined Cycle,1,194.0,97.5,8.59,19989,5.52,0.3,2.0,0.178,0.252,0.0,0.129,194.0,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_natural_gas_fired_combined_cycle_2,1,0,1,1136.0,DE1,Natural Gas Fired Combined Cycle,2,568.0,285.0,9.3,14947,4.31,0.3,2.0,0.626,0.885,0.0,0.129,568.0,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_natural_gas_fired_combustion_turbine_1,1,0,1,195.2,DE1,Natural Gas Fired Combustion Turbine,1,48.8,8.625,11.4,19144,0.0,0.3,4.0,1.77,2.985,0.0,0.206,48.8,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_natural_gas_steam_turbine_1,1,0,1,710.0,DE1,Natural Gas Steam Turbine,1,236.67,46.667,12.0,37816,1.28,0.5,3.0,0.0,0.0,0.0,0.027,236.667,13.7,south_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
DE1_petroleum_liquids_1,1,0,1,102.0,DE1,Petroleum Liquids,1,20.4,16.5,23.71,0,0.0,0.18,5.0,5.086,7.17,0.0,0.605,20.4,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
IL1_natural_gas_fired_combined_cycle_1,2,0,1,4238.0,IL1,Natural Gas Fired Combined Cycle,1,423.8,95.0,7.37,14501,4.32,0.3,10.0,0.039,0.062,1300.329,0.568,423.8,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_natural_gas_fired_combined_cycle_2,2,0,1,195.0,IL1,Natural Gas Fired Combined Cycle,2,195.0,67.0,13.02,19989,5.52,0.3,1.0,0.0,0.0,0.0,0.568,195.0,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_natural_gas_fired_combustion_turbine_1,2,0,1,6531.7,IL1,Natural Gas Fired Combustion Turbine,1,96.05,47.997,12.69,14069,0.0,0.3,68.0,2.128,4.789,907.826,0.055,96.054,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_natural_gas_steam_turbine_1,2,0,1,28.2,IL1,Natural Gas Steam Turbine,1,28.2,7.5,18.39,62182,1.28,0.5,1.0,0.0,0.0,0.0,0.076,28.2,13.7,east_north_central_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
IL1_nuclear_1,2,0,0,9014.7,IL1,Nuclear,1,1126.84,396.612,10.34,234257,0.0,0.5,8.0,0.0,0.0,0.0,0.0,1126.838,0.0,east_north_central_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
IL1_petroleum_liquids_1,2,0,1,441.7,IL1,Petroleum Liquids,1,10.52,3.212,11.24,0,0.0,0.18,42.0,1.098,2.564,0.0,0.105,10.517,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
ISONE_conventional_steam_coal_1,3,0,1,438.0,ISONE,Conventional Steam Coal,1,219.0,100.0,12.52,97734,2.28,0.5,2.0,0.039,0.055,912.168,0.073,219.0,16.5,new_england_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
ISONE_natural_gas_fired_combined_cycle_1,3,0,1,3603.7,ISONE,Natural Gas Fired Combined Cycle,1,225.23,118.312,9.04,19989,5.52,0.3,16.0,1.087,2.623,0.0,0.249,225.231,2.0,new_england_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_natural_gas_fired_combined_cycle_2,3,0,1,10513.3,ISONE,Natural Gas Fired Combined Cycle,2,457.1,188.87,7.46,11863,4.38,0.3,23.0,0.485,0.484,0.0,0.249,457.1,2.0,new_england_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_natural_gas_fired_combustion_turbine_1,3,0,1,1538.2,ISONE,Natural Gas Fired Combustion Turbine,1,85.46,25.667,10.6,15574,0.0,0.3,18.0,1.522,1.055,2047.602,0.103,85.456,3.5,new_england_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_natural_gas_steam_turbine_1,3,0,1,1301.5,ISONE,Natural Gas Steam Turbine,1,260.3,69.0,16.87,62182,1.28,0.5,5.0,3.276,3.713,0.0,0.084,260.3,13.7,new_england_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
ISONE_nuclear_1,3,0,0,3355.5,ISONE,Nuclear,1,1118.5,158.333,10.34,271275,0.0,0.5,3.0,0.0,0.0,57308.365,0.0,1118.5,0.0,new_england_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
ISONE_petroleum_liquids_1,3,0,1,4807.3,ISONE,Petroleum Liquids,1,41.09,14.151,15.86,0,0.0,0.18,117.0,7.419,4.349,0.0,0.039,41.088,0.0,new_england_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
KY3_conventional_steam_coal_1,4,0,1,6431.0,KY3,Conventional Steam Coal,1,459.36,217.786,10.68,76405,2.28,0.5,14.0,0.933,1.076,6589.836,0.228,459.357,16.5,east_south_central_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
KY3_natural_gas_fired_combined_cycle_1,4,0,1,683.0,KY3,Natural Gas Fired Combined Cycle,1,683.0,228.0,6.8,11863,4.38,0.3,1.0,0.0,0.0,0.0,0.355,683.0,2.0,east_south_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
KY3_natural_gas_fired_combustion_turbine_1,4,0,1,3865.0,KY3,Natural Gas Fired Combustion Turbine,1,133.28,64.69,12.27,14149,0.0,0.3,29.0,1.331,1.283,1398.25,0.126,133.276,3.5,east_south_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
KY3_petroleum_liquids_1,4,0,1,10.8,KY3,Petroleum Liquids,1,1.8,0.2,11.97,0,0.0,0.18,6.0,0.0,0.0,0.0,0.0,1.8,0.0,east_south_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
KY4_natural_gas_fired_combustion_turbine_1,5,0,1,950.0,KY4,Natural Gas Fired Combustion Turbine,1,190.0,120.0,12.94,14000,0.0,0.3,5.0,0.0,0.0,0.0,0.061,190.0,3.5,east_south_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
KY4_natural_gas_steam_turbine_1,5,0,1,260.0,KY4,Natural Gas Steam Turbine,1,260.0,100.0,10.82,62182,1.28,0.5,1.0,0.0,0.0,0.0,0.207,260.0,13.7,east_south_central_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
MD2_natural_gas_fired_combined_cycle_2,7,0,1,2916.6,MD2,Natural Gas Fired Combined Cycle,2,729.15,145.5,7.32,13817,4.47,0.3,4.0,0.5,0.701,3835.227,0.392,729.15,2.0,south_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MD2_natural_gas_fired_combustion_turbine_1,7,0,1,1836.3,MD2,Natural Gas Fired Combustion Turbine,1,122.42,59.2,12.22,14627,0.0,0.3,15.0,3.318,1.885,2115.037,0.08,122.42,3.5,south_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MD2_natural_gas_steam_turbine_1,7,0,1,1217.3,MD2,Natural Gas Steam Turbine,1,405.77,388.667,16.98,32539,1.28,0.5,3.0,2.406,2.778,17185.985,0.038,405.767,13.7,south_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
MD2_nuclear_1,7,0,0,1815.7,MD2,Nuclear,1,907.85,50.0,10.34,234257,0.0,0.5,2.0,0.0,0.0,0.0,0.0,907.85,0.0,south_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
MD2_petroleum_liquids_1,7,0,1,613.8,MD2,Petroleum Liquids,1,16.59,4.086,12.5,0,0.0,0.18,37.0,0.771,3.154,0.0,0.174,16.589,0.0,south_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
MI_conventional_steam_coal_1,8,0,1,60.0,MI,Conventional Steam Coal,1,60.0,7.0,13.48,93868,2.28,0.5,1.0,0.0,0.0,0.0,0.241,60.0,16.5,east_north_central_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
MI_natural_gas_fired_combined_cycle_1,8,0,1,6621.4,MI,Natural Gas Fired Combined Cycle,1,551.78,169.75,8.12,14418,4.32,0.3,12.0,0.132,0.756,1200.445,0.289,551.783,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MI_natural_gas_fired_combined_cycle_2,8,0,1,671.1,MI,Natural Gas Fired Combined Cycle,2,83.89,20.812,8.53,19989,5.52,0.3,8.0,2.434,1.884,0.0,0.289,83.888,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MI_natural_gas_fired_combustion_turbine_1,8,0,1,4598.5,MI,Natural Gas Fired Combustion Turbine,1,83.61,38.633,11.63,15101,0.0,0.3,55.0,3.048,2.103,2101.467,0.489,83.609,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MI_natural_gas_steam_turbine_1,8,0,1,1738.0,MI,Natural Gas Steam Turbine,1,579.33,91.667,19.43,37816,1.28,0.5,3.0,11.463,11.835,0.0,0.073,579.333,13.7,east_north_central_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
MI_nuclear_1,8,0,0,3439.0,MI,Nuclear,1,1146.33,916.333,10.34,267767,0.0,0.5,3.0,0.0,0.0,57308.365,0.0,1146.333,0.0,east_north_central_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
MI_petroleum_liquids_1,8,0,1,397.7,MI,Petroleum Liquids,1,4.06,1.245,13.97,0,0.0,0.18,98.0,4.276,5.799,0.0,11.292,4.058,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
MISC_conventional_steam_coal_1,9,0,1,24319.7,MISC,Conventional Steam Coal,1,412.2,164.034,10.6,79642,2.28,0.5,59.0,0.987,1.253,8941.01,0.243,412.198,16.5,east_north_central_coal,150.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.57,24,24,0.095,0.19,Coal,True,0.06,0.04,Coal,1
MISC_natural_gas_fired_combined_cycle_1,9,0,1,11448.5,MISC,Natural Gas Fired Combined Cycle,1,763.23,355.333,7.41,12888,4.36,0.3,15.0,0.639,0.896,1276.897,0.373,763.233,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MISC_natural_gas_fired_combined_cycle_2,9,0,1,743.8,MISC,Natural Gas Fired Combined Cycle,2,185.95,126.525,9.13,19989,5.52,0.3,4.0,1.632,2.772,0.0,0.373,185.95,2.0,east_north_central_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MISC_natural_gas_fired_combustion_turbine_1,9,0,1,13111.9,MISC,Natural Gas Fired Combustion Turbine,1,67.59,32.686,13.12,15193,0.0,0.3,194.0,2.564,3.181,1898.928,0.15,67.587,3.5,east_north_central_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
MISC_natural_gas_steam_turbine_1,9,0,1,1366.8,MISC,Natural Gas Steam Turbine,1,71.94,19.905,18.11,51164,1.28,0.5,19.0,4.719,6.086,9128.34,0.105,71.937,13.7,east_north_central_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
MISC_nuclear_1,9,0,0,5446.5,MISC,Nuclear,1,907.75,276.817,10.34,277504,0.0,0.5,6.0,0.0,0.0,51258.16,-0.0,907.75,0.0,east_north_central_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
MISC_petroleum_liquids_1,9,0,1,2220.4,MISC,Petroleum Liquids,1,3.79,1.329,12.81,0,0.0,0.18,586.0,1.966,4.06,0.0,0.552,3.789,0.0,east_north_central_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
NJ1_natural_gas_fired_combined_cycle_1,10,0,1,7186.2,NJ1,Natural Gas Fired Combined Cycle,1,798.47,421.0,9.44,12955,4.35,0.3,9.0,2.23,4.547,1542.0,0.254,798.467,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NJ1_natural_gas_fired_combined_cycle_2,10,0,1,1366.5,NJ1,Natural Gas Fired Combined Cycle,2,227.75,159.517,9.35,19989,5.52,0.3,6.0,0.87,1.554,0.0,0.254,227.75,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NJ1_natural_gas_fired_combustion_turbine_1,10,0,1,2935.5,NJ1,Natural Gas Fired Combustion Turbine,1,65.23,45.631,11.75,15163,0.0,0.3,45.0,2.041,1.658,1959.905,0.191,65.233,3.5,middle_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NJ1_nuclear_1,10,0,0,3456.7,NJ1,Nuclear,1,1152.23,1152.233,10.34,267911,0.0,0.5,3.0,0.0,0.0,57308.365,-0.0,1152.233,0.0,middle_atlantic_uranium,300.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0.041666667,0.083333333,Uranium,True,0.06,0.04,Nuclear,1
NJ1_petroleum_liquids_1,10,0,1,47.1,NJ1,Petroleum Liquids,1,11.78,10.125,11.08,0,0.0,0.18,4.0,0.519,1.037,0.0,0.022,11.775,0.0,middle_atlantic_distillate,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.0,0.0,Diesel,False,0.06,0.04,Petroleum,1
NY1_natural_gas_fired_combined_cycle_1,11,0,1,8402.9,NY1,Natural Gas Fired Combined Cycle,1,442.26,188.963,7.38,13156,4.35,0.3,19.0,0.076,0.217,1564.381,0.249,442.258,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NY1_natural_gas_fired_combined_cycle_2,11,0,1,2482.1,NY1,Natural Gas Fired Combined Cycle,2,112.82,66.223,8.72,19989,5.52,0.3,22.0,1.392,1.595,0.0,0.249,112.823,2.0,middle_atlantic_naturalgas,112.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NY1_natural_gas_fired_combustion_turbine_1,11,0,1,1835.5,NY1,Natural Gas Fired Combustion Turbine,1,35.3,15.877,13.67,15982,0.0,0.3,52.0,6.135,3.525,2471.098,0.096,35.298,3.5,middle_atlantic_naturalgas,145.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,0.106666667,0.213333333,Naturalgas,False,0.06,0.04,Naturalgas,1
NY1_natural_gas_steam_turbine_1,11,0,1,6896.4,NY1,Natural Gas Steam Turbine,1,344.82,75.1,11.8,35602,1.28,0.5,20.0,0.986,1.565,11635.027,0.089,344.82,13.7,middle_atlantic_naturalgas,106.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,0.63,1.26,Naturalgas,False,0.06,0.04,Naturalgas,1
